STATE,group,X,Y
PR,2114,-66.68356859759311,17.990482720519477
PR,2133,-66.31373893132583,18.411619260765015
PR,2134,-66.15069179389675,18.418260555567976
PR,2154,-66.0928831852234,18.46296975993455
PR,2156,-65.78640164685132,18.34718924622756
PR,2164,-65.66181001513009,18.328852884188986
PR,2170,-66.15116517425982,17.966263730549915
PR,2187,-66.51026634462647,18.000961417885577
PR,2919,-66.07096191483981,18.38894470765088
PR,2961,-65.786611753597,18.35767023558545
PR,3180,-66.02463668478168,18.441639418455228
PR,3285,-65.82516272187053,18.146598927387476
PR,3375,-66.06517205018748,18.11402071497434
PR,3376,-66.12619773809088,18.44145974880059
PR,3380,-66.61558625658333,18.014213539768818
PR,3763,-67.06174875355379,18.189880179591935
PR,4136,-66.11247731506693,18.423023771003063
RI,2188,-71.46042097828068,41.747294860104425
RI,2189,-71.46609152548704,41.74254437135161
RI,2201,-71.38399568146224,41.89245768504434
RI,3948,-71.50050782952646,41.69198372549869
RI,3951,-71.46981725241027,41.448122143233604
SC,1386,-81.93097270634466,33.78925052861847
SC,2219,-81.26901234066743,32.96770367443526
SC,2221,-81.09804664612685,34.071799451615135
SC,2222,-81.10565787617776,34.0761805370876
SC,2223,-80.55157173779695,34.596208770235215
SC,2224,-82.14563520511692,34.253244432311504
SC,2227,-80.98664006295068,34.08286508587955
SC,2229,-80.226467375522,34.197065354910535
SC,2230,-79.80384332343445,34.243003786386375
SC,2231,-80.29016742919343,33.08521951949787
SC,2232,-81.98396043649281,34.97924152094156
SC,2234,-82.33372240056542,34.65985996221767
SC,2235,-80.08181473163971,33.88594294477302
SC,2236,-81.82853252411788,34.711661663521454
SC,2717,-80.68715071605318,32.4370160774597
SC,2718,-81.67874933548978,33.59398335374324
SC,2719,-82.68344672997982,34.53369241410271
SC,2720,-81.35381736613596,33.249022414129506
SC,2721,-80.01820112885945,33.20096477586896
SC,2722,-80.01370684860899,32.84593284978119
SC,2724,-81.64479411998187,35.07252372593049
SC,2725,-81.23109073857438,34.70819820510161
SC,2726,-80.09002478127447,34.72064803829261
SC,2727,-80.66898212250521,32.90376825180452
SC,2728,-79.92458863216706,34.297313027029404
SC,2730,-79.38159682595517,34.409252774688156
SC,2733,-80.2204601120257,33.05727713950045
SC,2734,-81.10066957604812,34.400976767892594
SC,2735,-79.3372561548882,34.18682619031002
SC,2737,-79.30491842930759,33.44748016240872
SC,2738,-80.72334479352143,34.72361941849239
SC,2739,-81.63188448743854,34.29631287752769
SC,2742,-83.07058506707848,34.76232735782774
SC,2743,-81.96256859415921,34.97290888422679
SC,2744,-81.93616090399433,34.95098338460624
SC,2747,-80.32682304161575,33.959009938319355
SC,2944,-82.64928076068638,34.50118922808252
SC,2948,-81.03358879536633,33.29873804665808
SC,2967,-82.16383209677764,34.18743117436388
SC,2968,-80.62490322099237,34.23765106178167
SC,2999,-79.72013957847872,34.6701315790286
SC,3447,-82.24954473993999,33.92875212962901
SC,3453,-80.29158486641553,33.16987491692964
SC,3459,-79.7165475300696,34.65247436501644
SC,3460,-80.58723862451644,34.08172417029817
SC,3464,-80.97018423089925,32.49608640526402
SC,3475,-81.84069135172372,33.713914511181905
SC,3623,-80.94783126576108,33.923227172324644
SC,3640,-79.67023681725824,34.60761377585334
SC,3642,-79.73743494926197,34.05220573902009
SC,3720,-82.41041669791994,34.166115037667154
SC,3726,-81.28608371825287,32.9895593930344
SC,3727,-81.08868560579847,32.86261110271579
SC,3738,-81.25109976076406,33.9783644069295
SC,3800,-80.20375678212528,33.69229852865537
SC,3929,-82.38669420895923,34.853793451654155
SC,3930,-79.0493314891662,33.912631749640724
SC,3931,-82.75516721262046,34.884301875554414
SC,3932,-81.9437882380955,34.488859063187405
SC,3934,-82.70192388513898,34.87168350650095
SC,3936,-81.63748376557666,34.760906270866656
SC,3946,-81.20130533071172,34.9821613664206
SC,4094,-81.77000123514544,34.00227793158281
SC,4101,-81.91590089536494,33.75989247433887
SC,4130,-79.87730002024338,33.58817350319781
SC,4131,-79.88806293198192,33.58600582462354
SC,4172,-82.2785855353932,33.91391375397355
SC,4173,-79.83073327467817,33.66125149633614
SC,4174,-80.8519939093119,33.51169505726156
SC,4175,-82.01807189901984,34.499953277249084
SC,4238,-81.25335978629442,32.72223357462712
SD,734,-100.30591577316348,44.3584140525969
SD,1279,-97.11408001720359,44.898277962356524
SD,1280,-98.037897611445,43.70033139008484
SD,1281,-103.4804695430158,43.43943542522508
SD,1282,-96.63542353844998,45.21760260167034
SD,1283,-97.11149529670777,44.00578525166199
SD,1284,-103.72954599612501,44.374297218841015
SD,1285,-97.75427370250233,45.79076889160108
SD,1286,-96.73056293059086,43.552953927962186
SD,1287,-96.75292102472731,43.564802831611445
SD,1288,-103.51607343453158,44.414262779197784
SD,1289,-100.74605865799849,43.56931531000622
SD,1290,-103.22660647555655,44.091082502574075
SD,1291,-103.22135269880003,44.078525129872816
SD,2267,-96.72594369749423,43.568155918134586
SD,2271,-97.8994719057229,42.86072379354322
SD,2274,-103.18796487786577,44.05838332184858
SD,2280,-97.4036577786125,42.91547705773412
SD,2750,-96.9361007045653,42.78003886578348
SD,2752,-96.79401047804768,44.30869383673711
SD,2753,-99.33409772892114,43.80806510271175
SD,2754,-98.53813573428751,43.15374104404164
SD,2941,-99.12679563231896,45.03382234318704
SD,2943,-96.68245724387309,42.68585478363134
SD,2960,-100.03440643426703,45.507027062634776
SD,2969,-98.221838497843,44.36237766738446
SD,2971,-97.8662131169066,42.99385268988608
SD,2996,-98.48624558817174,45.46456909288806
SD,3190,-97.52261051472624,45.33286746913403
SD,3323,-102.46445704449566,45.52292129263632
SD,3325,-97.05896662110037,45.65564070773507
SD,3728,-97.39177637474805,42.87609413270437
SD,4163,-99.02563941719625,45.445819372628286
TN,645,-83.567112998899,35.86863956377329
TN,665,-83.57877662394327,35.88127168298078
TN,671,-90.04663987740886,35.1485170038427
TN,689,-89.85594619595163,35.15062223843355
TN,701,-89.86496833791267,35.15389149994661
TN,724,-87.84304763808822,36.48181636755897
TN,739,-82.32030882089052,36.53664187903905
TN,741,-89.65078749223085,35.54333556365456
TN,746,-84.5391975927548,36.11347070785723
TN,750,-81.88551468958772,36.44766279861549
TN,758,-82.10646457078603,36.211710505754425
TN,760,-86.903078788118,36.18967877482156
TN,764,-86.1643461162656,36.390777866287394
TN,765,-86.85957336450011,36.193621925625
TN,773,-87.68793116397163,35.83158446553837
TN,774,-83.79880494624017,36.249935396361224
TN,776,-85.467187867595,35.748341976607875
TN,787,-89.45418836025013,36.419321453328614
TN,792,-89.74688973869603,35.67013741623434
TN,800,-87.99429405207239,35.36776876157551
TN,806,-85.75159975039384,35.69612842328546
TN,815,-86.09160150122665,36.351134062587214
TN,817,-86.28913327029385,36.21315975807936
TN,822,-89.1539422705091,35.29924180861195
TN,825,-85.13332188685193,35.05165021874535
TN,1292,-84.11812519607442,36.12370407899035
TN,1293,-88.09876331249068,36.056635198121896
TN,1294,-85.1951394479806,35.61411135926636
TN,1295,-83.958562454526,35.75400449072185
TN,1296,-84.88337405514618,35.13327064884992
TN,1297,-88.37646497603674,36.01953610850002
TN,1298,-88.64322945978343,35.43325291514269
TN,1299,-83.57676008983417,36.44021567909186
TN,1300,-83.18336618191906,35.967882336233984
TN,1301,-86.08455190359517,35.477901324986576
TN,1302,-86.03604898638895,35.446688133798915
TN,1303,-89.1320441495076,35.78219689509276
TN,1304,-85.02415460350282,35.94173402318922
TN,1305,-86.77946299693355,36.170008071783144
TN,1306,-86.68365406045638,36.08886069618413
TN,1307,-88.1173632746664,35.583299631305984
TN,1308,-85.81272114944902,35.96014015854602
TN,1309,-87.33708089473376,36.18223089800575
TN,1310,-89.38391094062574,36.030110987814716
TN,1311,-84.92676291905934,36.41753278400668
TN,1312,-86.13331633875802,35.17565203151729
TN,1313,-88.9422333722779,35.98329013613752
TN,1314,-87.05415402660901,35.21658031781057
TN,1315,-88.25072058010316,35.223529978971754
TN,1316,-85.7213479627603,35.429040028688014
TN,1317,-82.99353798681474,36.42132667122672
TN,1318,-89.23901363809897,35.59174032904235
TN,1319,-88.37937467223223,35.69742084179784
TN,1320,-88.34498096248821,36.305115432390984
TN,1321,-87.46420094675604,35.780651769980594
TN,1322,-87.7965856348942,36.08240109008894
TN,1323,-85.65617956321104,36.34876947877898
TN,1324,-83.42526841948745,36.03256467463572
TN,1325,-81.79895767959887,36.46674664779333
TN,1326,-83.84202851931622,36.08237915308286
TN,1327,-87.33675114837644,35.24351737417617
TN,1328,-86.55211403255699,35.15892057681718
TN,1329,-84.31220831497066,35.77169299277211
TN,1330,-84.5820399764867,35.42193721645671
TN,1331,-86.00289199812872,36.501068046049454
TN,1332,-88.8192204397561,35.61150489211666
TN,1333,-86.78699787968279,35.45038437759417
TN,1334,-87.06480775283183,35.63856615787788
TN,1335,-84.79391258569788,35.52243455904202
TN,1336,-85.1299764448409,36.56973958395692
TN,1337,-84.36184382388285,35.521742230362804
TN,1338,-84.63527968460033,35.17080092959776
TN,1339,-85.4983733147014,36.16149666713966
TN,1340,-84.51411385899982,35.872494063672924
TN,1341,-86.88074315527254,36.508088776534116
TN,1342,-86.41236627666576,35.83612114179939
TN,1343,-86.39960313980426,35.82257227319639
TN,1344,-84.53229299864493,36.40564721960655
TN,1345,-85.3911531878029,35.380828146877136
TN,1890,-82.34236038672347,36.321266646559984
TN,1910,-89.80800555620958,35.22799835271859
TN,2836,-85.50758446045096,36.55048955466115
TN,2873,-86.44673984776362,36.38648978643819
TN,2874,-85.93269316635343,36.25934604847302
TN,2875,-82.41605149791108,36.14526665039425
TN,2877,-88.68934253151431,36.274544697714006
TN,2878,-85.47515522475278,35.927716114674446
TN,2906,-85.62740333730684,35.07437975320413
TN,2907,-85.32341252649645,36.395439994356835
TN,2908,-89.062899015224545,36.4467793711149
TN,2970,-88.98590479946071,35.25252483893649
TN,3056,-82.20868941094184,36.348068253015455
TN,3057,-83.29871665112931,36.215268825216505
TN,3064,-83.91659681586654,35.96019423790526
TN,3073,-87.77105352359133,35.32467481447817
TN,3294,-86.07015343878098,35.832839206678216
TN,3329,-84.18388237168072,36.3308023656371
TN,3369,-87.65490932720189,36.36055330284075
TN,3370,-84.93257365921914,36.42730264517985
TN,3371,-87.85325266446306,35.58971462425366
TN,3372,-86.37813123822148,35.28113675390267
TN,3373,-87.54177284531806,35.553942608279854
TN,3377,-84.59785175907481,36.104686745385735
TN,3446,-85.2535787856871,35.74076661387879
TN,3461,-89.16037938278559,35.2874999451065
TN,3627,-87.06326335959542,36.27477698926958
TN,3646,-89.55605730429882,35.74605440449428
TN,3691,-87.35920257574384,36.5257020660249
TN,3737,-85.30799997212063,35.049486379030284
TN,3744,-88.59648314883381,35.150911108226055
TN,3755,-82.4778859726198,36.2974131352354
TN,3775,-86.46056931537044,35.48471132289092
TN,3866,-82.82996433336717,36.16258471268463
TN,3867,-88.88169726708287,35.609130529212756
TN,3920,-86.88509074990756,35.899959146858066
TN,3927,-89.36375170250614,35.22395761555225
TN,3928,-85.01392960119706,35.49543542692112
TN,3970,-83.51021280236601,36.284371424065654
TN,3972,-83.21599930146981,36.528168063643854
TN,4189,-89.48425227389738,36.377575915971285
TN,4190,-82.56192777337115,36.547524733495926
TN,4230,-89.54905513858564,35.40723298806614
TN,4259,-89.83817027056227,35.34009439941746
TX,3,-95.01474788349462,30.698556421688664
TX,20,-95.80435636573644,31.73304122115156
TX,24,-95.5370186299554,29.310447581074747
TX,26,-100.27592390068487,34.43132644684687
TX,30,-94.37570585549095,33.01869800989526
TX,31,-94.68515458054152,29.770180802534895
TX,35,-99.6294820879103,32.55635076619108
TX,38,-98.76270573264894,31.199716882335263
TX,41,-106.25358789975414,31.81279162853325
TX,51,-95.48251320379218,29.09093506476784
TX,57,-98.11878390910857,26.417300070198003
TX,64,-95.16372647671419,31.80975200621889
TX,66,-101.91074564787759,32.72666898115001
TX,67,-100.19353569984177,34.423005347412
TX,73,-97.29765001610345,29.134301471405998
TX,78,-94.05097731023598,29.99189418090951
TX,80,-97.09596986519043,32.40745193033996
TX,86,-94.47356067605087,33.420684177144636
TX,89,-95.53861963977555,29.299222113899763
TX,94,-101.81278896461498,34.531229992695394
TX,95,-94.98152846790666,29.426401606200937
TX,96,-95.69269771490671,29.62119249519514
TX,97,-101.64615897184137,34.17910120590812
TX,105,-95.3576052918827,29.76159030458131
TX,117,-97.08054983337261,31.54893234011114
TX,120,-98.19711852503079,33.81537160433267
TX,154,-98.81947017147833,32.40292113965997
TX,166,-102.35905342924599,31.82071946524471
TX,202,-100.21090037046667,30.017316334403652
TX,217,-96.84797606024023,32.383480047449176
TX,236,-106.48299290679162,31.758529321240545
TX,283,-96.195016300501507,33.56299965870559
TX,284,-96.8800891016127,29.924228672643203
TX,288,-95.75319023920929,29.573512548217806
TX,335,-99.091385214283,28.887284970208174
TX,348,-102.64150449256815,32.71953804967478
TX,357,-98.84931304298998,30.25098674389599
TX,368,-96.61049475778712,33.634419043219104
TX,403,-102.75977970985348,33.72581193145178
TX,404,-96.63427300193072,33.24567101155483
TX,427,-97.1684424783388,33.6493533928622
TX,435,-97.75087790556202,31.433527056397676
TX,447,-101.20008206179266,30.71152994835425
TX,448,-101.24033675417773,33.65847962329834
TX,466,-96.81564719721597,32.77752599091661
TX,585,-101.95164164061174,32.73074291674859
TX,587,-102.39829469365053,34.81817931785814
TX,609,-97.28839862023003,29.092597082963763
TX,706,-95.82285466413094,31.75680703980124
TX,829,-95.61864061617811,31.764515212051954
TX,837,-102.5477181489319,32.320117811575344
TX,847,-98.59568463808309,33.97465975365074
TX,857,-94.69490314928036,31.337685697589883
TX,858,-96.19910109303741,31.67188004992967
TX,859,-97.75820717373132,33.23590269829203
TX,862,-97.05402531143875,28.025745026381184
TX,864,-98.62245949167523,33.60251090942491
TX,870,-99.18893100348494,28.659707677984642
TX,873,-95.55547769976367,30.737313601187136
TX,874,-102.72721138071292,34.2237705201833
TX,884,-95.51824122016468,28.989657842249123
TX,886,-99.059003482545,29.769944127755043
TX,892,-101.73343145066079,35.24124596586806
TX,894,-95.89287962985017,31.78930330517915
TX,896,-97.30893510086831,30.10179593477294
TX,898,-96.22811742420437,33.591258086733
TX,905,-97.73035900745543,28.40641989574533
TX,908,-97.83439400609353,28.775163887687796
TX,912,-99.21657527954684,28.43623114566086
TX,936,-102.55936801656586,36.023102989905496
TX,938,-100.81885074878063,32.722388016482654
TX,940,-95.48983830564345,29.3990453798948
TX,949,-94.80434688695345,31.17267147207251
TX,952,-97.4877045943665,31.037577914609916
TX,955,-98.7113509196678,29.366334090656515
TX,959,-98.50730521455961,29.42863171063636
TX,962,-94.80097262641641,32.17522475051458
TX,969,-95.63164803325999,30.977104137681447
TX,983,-95.45508758207326,30.88500117378824
TX,992,-95.48534044803469,30.88992256462016
TX,1002,-98.39986156664105,30.269979714105297
TX,1009,-95.70583813744399,30.96032230524841
TX,1013,-97.65883119242183,31.92185845825796
TX,1018,-102.86467468068867,30.899661391623198
TX,1021,-97.66288075918638,28.376623923111516
TX,1026,-94.104692500598,33.41434261712754
TX,1031,-98.25699887920868,27.709814723305563
TX,1039,-94.04319762315518,33.42279370861916
TX,1040,-93.94563445339274,30.91440344059097
TX,1041,-95.5147210927813,30.673638871187617
TX,1048,-98.24696207837984,30.74273187481196
TX,1066,-96.41944177239951,30.690992528329645
TX,1068,-98.97372367657421,31.65653875536134
TX,1077,-94.9314859535961,30.10671862571288
TX,1080,-95.40836732769789,29.243172679658255
TX,1088,-96.90881570483582,31.255312407658938
TX,1102,-95.5834894689207,30.727621889262178
TX,1103,-94.77785907304833,29.312443021466585
TX,1111,-97.7041273519307,31.487983321311194
TX,1115,-95.54659216739351,30.721660591041122
TX,1120,-96.71488715536113,32.66078179103523
TX,1122,-95.70549429674483,29.622708058493146
TX,1134,-95.28339492588115,32.938331461118445
TX,1140,-100.89007227664376,35.565564005556844
TX,1145,-97.87211945363622,29.9788713218408
TX,1150,-94.03980803835438,29.994834265672594
TX,1154,-94.39773346378102,30.795885412630728
TX,1157,-96.39467196340837,30.67800201559644
TX,1158,-103.66491152208339,30.359176171290585
TX,1161,-99.00407034876272,31.725237911304866
TX,1164,-97.6532842920717,29.873113387397456
TX,1172,-96.68252323501963,30.54612815531844
TX,1173,-96.6267260545116,28.612339344791458
TX,1174,-97.49544877279679,25.90720377215768
TX,1177,-95.22250822195721,29.95748344796679
TX,1180,-103.0487006892184,30.789282476470714
TX,1183,-96.8788077497723,31.2942569534813
TX,1193,-97.71691856597609,28.372274471568968
TX,1198,-95.90319339118037,31.794695002000292
TX,1224,-101.7869685126612,33.51548505684376
TX,1226,-94.96590511003318,32.31730984848583
TX,1234,-97.72784142277075,31.486825591575272
TX,1235,-97.51160810792034,26.015050495977132
TX,1239,-97.73445410751732,31.472685378713493
TX,1246,-97.72648269339264,31.476488911265925
TX,1267,-99.19693467288415,29.350371513133986
TX,1272,-96.10551122175393,30.323344028254986
TX,1362,-95.5115711252472,30.011859664570647
TX,1378,-102.07585214742218,31.995988079188905
TX,1379,-100.9634312477366,35.53711195032443
TX,1380,-96.665826134085,33.70676758007629
TX,1383,-95.55821463551243,33.65132508976735
TX,1401,-98.72310126110786,29.80625025714252
TX,1429,-96.70271580061254,33.018419432726965
TX,1430,-96.51473148179404,33.02474281143148
TX,1431,-100.83538440060083,33.622105601722176
TX,1459,-96.51166645155217,31.525085399955575
TX,1471,-100.27026143179587,36.2335054726
TX,1488,-98.10902436419975,28.335452088648896
TX,1503,-101.79710037361683,33.632529636349815
TX,1527,-96.21700813195662,33.59201878265146
TX,1530,-102.36792151626688,31.847293185575193
TX,1539,-101.78445362004253,33.16706264099758
TX,1545,-97.13411242112359,31.557599090502592
TX,1563,-94.344417997069,32.75628083192433
TX,1572,-101.79102994123228,32.13125991329046
TX,1579,-99.2323620591177,30.748117008302174
TX,1580,-95.97083339165698,28.98025191988999
TX,1590,-100.45987857840855,28.719475278437244
TX,1598,-99.78349248221981,30.915174403418355
TX,1614,-96.98131069072532,30.85534005506843
TX,1621,-98.56896650515391,31.449096326343106
TX,1625,-100.46403670575825,32.4572177019505
TX,1626,-97.47099921270801,27.777304261705865
TX,1628,-100.87012373717006,32.390392281281535
TX,1629,-97.71901194874737,33.66436840067512
TX,1632,-100.80190269200085,36.394780376598234
TX,1635,-102.4277509087377,35.246598348882685
TX,1641,-98.29822527968965,32.76869537007502
TX,1659,-94.34139149562829,32.15550189415234
TX,1663,-97.78799493223367,32.76032132228092
TX,1669,-103.03937449610393,34.38571542440853
TX,1671,-101.66731764133962,35.24218816694411
TX,1681,-104.0209304832212,30.31358718692868
TX,1683,-95.76663937674536,32.875639315273986
TX,1684,-101.86795243623774,35.117320869953026
TX,1692,-101.45970778849636,31.193084775342903
TX,1696,-99.76216966654508,29.72621338765418
TX,1703,-95.05223939048881,33.61382668668304
TX,1705,-97.27594133719215,28.296671248771087
TX,1715,-100.63802343822415,35.69089761979219
TX,1726,-96.48798875404279,31.02653119181983
TX,1731,-96.4548850003713,32.92061743826526
TX,1748,-99.95843628381148,31.720452543902887
TX,1757,-94.80054755898396,32.15522911269778
TX,1767,-93.85011851494049,31.342658803059095
TX,1773,-95.12961407219306,30.59094766736121
TX,1784,-97.50984242506817,28.039633319345747
TX,1799,-98.71493317595711,31.195276334155068
TX,1800,-100.60035395787025,30.860047042383965
TX,1807,-100.91182172586923,32.71563864710358
TX,1814,-94.18481397379301,31.790906576111833
TX,1818,-102.07014309670721,36.33822644986336
TX,1828,-95.32790165258945,32.390105039753124
TX,1832,-100.6440414511372,30.573415062527967
TX,1836,-95.29967653586789,32.350737514348324
TX,1837,-98.90074767877927,32.75775626754575
TX,1840,-97.3365803680404,32.756275689763974
TX,1842,-97.31474012071874,32.83611485805766
TX,1849,-102.39467482069769,30.143458968969046
TX,1850,-102.25857923083313,33.182222983832034
TX,1854,-97.64734785382288,30.199400700047722
TX,1855,-94.41456288748505,30.78184306497801
TX,1856,-97.74634456916668,30.2736905113433
TX,1857,-97.00841480986863,28.800341082458097
TX,1858,-95.57246619365186,30.74015618273048
TX,1859,-102.88944662486631,31.59213789073157
TX,1860,-96.07533298916755,30.102385530681993
TX,1865,-96.38671361952755,30.180905097482487
TX,1867,-99.5060933766722,27.50818811891628
TX,1876,-96.09780190107904,29.308711029276573
TX,1879,-100.27140128247089,35.453049591567826
TX,1883,-99.32724528788056,34.14817846194801
TX,1886,-98.56736184402727,33.12019529734748
TX,1887,-99.82694644495834,28.67945113393235
TX,1888,-96.95076380146729,32.81643381739242
TX,1889,-98.15772673936952,29.148252700549868
TX,1928,-96.60008893636768,32.77414796729774
TX,1940,-96.8232175617604,33.13447800973412
TX,1954,-95.0946945937476,29.500855991631326
TX,1986,-97.11731720133105,32.55551137866639
TX,1999,-97.10221927633128,32.82904988026003
TX,2048,-102.37882749608227,33.578314668882086
TX,2071,-95.59815499269087,33.140382001092824
TX,2079,-95.45675765639793,31.30926087841591
TX,2089,-101.51249381462128,32.2348302092155
TX,2106,-105.35744741096933,31.180687845889373
TX,2129,-96.10469534118026,33.13770312445985
TX,2168,-98.1545059919664,33.245881424970364
TX,2176,-96.6468392400769,28.977586448461594
TX,2192,-93.98937813539311,30.926017169297417
TX,2195,-94.04524300101843,30.003043632466053
TX,2208,-97.8974476687992,28.881834142409314
TX,2209,-99.12593995982627,30.02859992335273
TX,2239,-99.76495462936153,30.489994263959264
TX,2263,-100.41791313902029,29.311462460191237
TX,2277,-99.79433964531025,33.58345902571968
TX,2286,-98.1781471367935,31.064662448630003
TX,2294,-96.95487437019557,29.430941257456304
TX,2322,-95.97436232315866,31.258566341295168
TX,2343,-94.73937449059855,32.49779192724193
TX,2351,-101.70791718046954,34.16235865863804
TX,2361,-100.52922713401112,34.72063631946585
TX,2378,-101.19204664794363,36.1981996482101
TX,2398,-99.74125762143174,34.29714461089008
TX,2409,-94.31569215904827,30.368397724203607
TX,2433,-94.36884948166448,32.5445524998602
TX,2446,-94.34599980453581,32.539599903350336
TX,2507,-97.90337378983837,29.896831896039927
TX,2515,-95.84566039034313,32.207969309234045
TX,2516,-98.12761266278514,26.41661596182469
TX,2580,-97.14415645330921,32.005081805713864
TX,2782,-96.94484297172708,30.165380625238683
TX,2784,-101.36002517172129,35.11052526686006
TX,2785,-99.39396203050643,32.395160129157716
TX,2786,-94.96553161746581,32.996298650475055
TX,2837,-97.75093096706189,32.2500821231751
TX,2847,-101.47994214626402,31.86328216467078
TX,2848,-98.12870013986239,31.691994372224986
TX,2849,-97.38476314970525,28.665231704096044
TX,2851,-100.38308050213517,35.91268211278291
TX,2852,-98.67637173879538,27.306244203558244
TX,2853,-102.3198704796998,33.91682913137583
TX,2903,-101.97243831092794,35.85814287921449
TX,2904,-99.33713875967905,31.135830761451288
TX,2905,-94.72697009303613,33.03655576246183
TX,2910,-100.21065151472756,34.855426920144716
TX,2911,-102.35181483518204,31.396678527661393
TX,2912,-104.83065109914226,31.043550723935667
TX,2913,-95.68999635505773,33.37497776422033
TX,2914,-100.89058290913675,34.937695894430085
TX,2915,-100.37635414535633,32.746891539668916
TX,2916,-98.67211934059206,30.77253622112451
TX,2917,-94.11079008864361,31.533042752463604
TX,2918,-99.30274348311143,32.717138321574915
TX,2929,-101.93729303029737,31.22716377657967
TX,2930,-100.22681056534636,33.14033140899455
TX,2931,-95.12696943179711,31.056006553896882
TX,2932,-102.81732142884388,33.18264849564113
TX,2949,-94.96302521242139,29.755506261790398
TX,2952,-99.2369927432918,28.443831693634703
TX,2953,-93.76050651171009,30.84744350805417
TX,3018,-96.36059378540365,30.67857285559302
TX,3028,-106.59021170522448,31.9842276459527
TX,3032,-97.41979857191181,32.78487222773529
TX,3040,-101.5103701257295,32.22593236315267
TX,3043,-95.3121377655381,29.950546262497458
TX,3062,-96.88752189719051,32.97658906064315
TX,3081,-101.37426107028836,33.20018299356501
TX,3086,-94.845819601734,32.43882874136023
TX,3088,-95.5671492433196,29.582023854582594
TX,3089,-96.15972160690121,31.725966227596913
TX,3090,-94.95033864326881,32.53080384316055
TX,3091,-95.80609886484645,29.545898218257165
TX,3164,-95.8743521398218,32.56410276380353
TX,3195,-105.35132477386159,31.166548766374856
TX,3198,-97.64666243544458,30.26888757537114
TX,3211,-97.02923773053459,32.70465480391149
TX,3212,-97.91343811605402,28.883737249655173
TX,3214,-101.442085981433,35.827174190741964
TX,3232,-94.93430890440573,30.723369943667326
TX,3263,-99.12168236079798,28.89496479562186
TX,3299,-95.26631909732234,29.978936390223076
TX,3306,-97.46451257907096,31.056213608166463
TX,3317,-99.89775533946533,32.75728217403992
TX,3318,-98.15114922902318,29.680507145223
TX,3319,-98.23537089562373,27.7627200742752
TX,3321,-99.15439722729917,29.356575309435833
TX,3346,-98.49700037386432,29.423535399132238
TX,3347,-100.84774996260097,29.372852334965856
TX,3349,-95.45015432036504,30.335416407247557
TX,3350,-97.75477861357112,27.735725148047973
TX,3352,-97.9181804884725,26.296616994260688
TX,3356,-97.41974496357226,30.564758404553487
TX,3360,-97.76212966687801,26.469714341388677
TX,3362,-99.20225908655254,28.656260278259357
TX,3363,-97.38857835089267,32.37495764043721
TX,3364,-97.84747803520763,27.51666832447923
TX,3367,-99.82668205854664,29.194220297427258
TX,3368,-99.28138489463885,26.915360843980846
TX,3381,-101.38060001354371,33.19168645357006
TX,3490,-97.72990918007935,31.459969426861274
TX,3517,-95.54729982056797,29.28580592580462
TX,3520,-97.6796108843164,30.63938567221567
TX,3521,-102.28021952850283,33.158199932580864
TX,3524,-100.88009495603734,32.39929603082938
TX,3526,-96.65552982639277,32.91043657282305
TX,3527,-97.78753525153691,26.48319915243821
TX,3528,-95.89235970017,30.962914710880302
TX,3529,-102.9192996614145,30.908072901487387
TX,3589,-95.19332695736738,29.80467861856165
TX,3590,-94.09358574690842,30.07945354518282
TX,3598,-95.1960570979474,29.693359837951057
TX,3662,-103.49391727682676,31.423705039986103
TX,3663,-95.99285767092125,30.49023143600417
TX,3664,-98.49520043259565,33.91246803054529
TX,3668,-101.76343847758379,34.53677162777082
TX,3670,-95.45373034325506,32.79313686318032
TX,3675,-102.3117546254439,34.55029106873817
TX,3677,-101.38164699648408,35.345684622674554
TX,3678,-99.42301256222261,31.83162773056508
TX,3683,-99.33612177237505,28.045106553496293
TX,3684,-97.19547489072046,32.422436865233
TX,3705,-97.96944202926107,29.602664779367867
TX,3730,-97.11438897916099,33.21338226910689
TX,3733,-98.5451399302567,28.91753616188222
TX,3761,-97.11352397897865,32.73843651859305
TX,3779,-98.21306629249148,30.757716376972493
TX,3839,-96.46877836684673,32.09646675467383
TX,3840,-94.68044221431211,31.61241423491009
TX,3841,-97.40164366959682,27.794866597526777
TX,3853,-98.18932596850775,32.21306299870956
TX,3856,-95.63696110794778,29.603689663300095
TX,3857,-95.23467842859202,33.185359516240545
TX,3860,-97.32650033057897,32.77287483486813
TX,3863,-95.15101118662834,31.808997418288087
TX,3883,-98.43822895529532,29.603207476869887
TX,3885,-95.65592821297643,29.834054796715996
TX,3887,-96.57383165867714,29.702995519399167
TX,3888,-98.6004561059284,31.911280962250665
TX,3896,-99.73494025667938,32.41724304021246
TX,3897,-98.81893430686623,26.38362221747713
TX,3905,-102.52150562986085,36.061625076080844
TX,3906,-96.77674854052015,32.781069888386504
TX,3907,-99.82210847611857,28.52487991802264
TX,3908,-94.83057223311101,29.29362764269149
TX,3909,-97.44339209732766,29.523521522620012
TX,3913,-99.26612754262814,26.901971964820095
TX,3914,-97.80496991190218,32.44463381163395
TX,3915,-98.07056875234734,27.753702966986967
TX,3916,-96.2944355683201,32.55946042086105
TX,3917,-94.79065516680701,30.05864157244875
TX,3918,-93.73608008272156,30.08845480455965
TX,3919,-94.97098613271905,33.15473026750443
